"","Mmus_C3H-HeJ_KDN_BSL_0days_Rep1_B2","Mmus_C3H-HeJ_KDN_BSL_0days_Rep2_B4","Mmus_C3H-HeJ_KDN_BSL_0days_Rep3_B6","Mmus_C3H-HeJ_KDN_BSL_0days_Rep4_B8","Mmus_C3H-HeJ_KDN_BSL_0days_Rep5_B12","Mmus_C3H-HeJ_KDN_BSL_0days_Rep6_B14","Mmus_C3H-HeJ_KDN_BSL_0days_Rep7_B16","Mmus_C3H-HeJ_KDN_BSL_0days_Rep8_B18","Mmus_C3H-HeJ_KDN_BSL_0days_Rep9_B20","Mmus_C3H-HeJ_KDN_FLT_25days_Rep1_F2","Mmus_C3H-HeJ_KDN_FLT_25days_Rep2_F6","Mmus_C3H-HeJ_KDN_FLT_25days_Rep3_F10","Mmus_C3H-HeJ_KDN_FLT_25days_Rep4_F14","Mmus_C3H-HeJ_KDN_FLT_25days_Rep5_F18","Mmus_C3H-HeJ_KDN_FLT_75days_Rep1_F4","Mmus_C3H-HeJ_KDN_FLT_75days_Rep2_F8","Mmus_C3H-HeJ_KDN_FLT_75days_Rep3_F12","Mmus_C3H-HeJ_KDN_FLT_75days_Rep4_F16","Mmus_C3H-HeJ_KDN_FLT_75days_Rep5_F20","Mmus_C3H-HeJ_KDN_GC_25days_Rep1_G2","Mmus_C3H-HeJ_KDN_GC_25days_Rep2_G6","Mmus_C3H-HeJ_KDN_GC_25days_Rep3_G10","Mmus_C3H-HeJ_KDN_GC_25days_Rep4_G14","Mmus_C3H-HeJ_KDN_GC_25days_Rep5_G18","Mmus_C3H-HeJ_KDN_GC_75days_Rep1_G4","Mmus_C3H-HeJ_KDN_GC_75days_Rep2_G8","Mmus_C3H-HeJ_KDN_GC_75days_Rep3_G12","Mmus_C3H-HeJ_KDN_GC_75days_Rep4_G16","Mmus_C3H-HeJ_KDN_GC_75days_Rep5_G20","Mmus_C3H-HeJ_KDN_VIV_25days_Rep1_V2","Mmus_C3H-HeJ_KDN_VIV_25days_Rep2_V6","Mmus_C3H-HeJ_KDN_VIV_25days_Rep3_V10","Mmus_C3H-HeJ_KDN_VIV_25days_Rep4_V14","Mmus_C3H-HeJ_KDN_VIV_25days_Rep5_V18","Mmus_C3H-HeJ_KDN_VIV_75days_Rep1_V4","Mmus_C3H-HeJ_KDN_VIV_75days_Rep2_V8","Mmus_C3H-HeJ_KDN_VIV_75days_Rep3_V12","Mmus_C3H-HeJ_KDN_VIV_75days_Rep4_V16","Mmus_C3H-HeJ_KDN_VIV_75days_Rep5_V20","Mmus_C57-6J_KDN_BSL_0days_Rep1_B1","Mmus_C57-6J_KDN_BSL_0days_Rep2_B3","Mmus_C57-6J_KDN_BSL_0days_Rep3_B7","Mmus_C57-6J_KDN_BSL_0days_Rep4_B9","Mmus_C57-6J_KDN_BSL_0days_Rep5_B11","Mmus_C57-6J_KDN_BSL_0days_Rep6_B13","Mmus_C57-6J_KDN_BSL_0days_Rep7_B15","Mmus_C57-6J_KDN_BSL_0days_Rep8_B17","Mmus_C57-6J_KDN_BSL_0days_Rep9_B19","Mmus_C57-6J_KDN_FLT_25days_Rep1_F1","Mmus_C57-6J_KDN_FLT_25days_Rep2_F5","Mmus_C57-6J_KDN_FLT_25days_Rep3_F9","Mmus_C57-6J_KDN_FLT_25days_Rep4_F13","Mmus_C57-6J_KDN_FLT_25days_Rep5_F17","Mmus_C57-6J_KDN_FLT_75days_Rep1_F3","Mmus_C57-6J_KDN_FLT_75days_Rep2_F7","Mmus_C57-6J_KDN_FLT_75days_Rep3_F11","Mmus_C57-6J_KDN_FLT_75days_Rep4_F15","Mmus_C57-6J_KDN_FLT_75days_Rep5_F19","Mmus_C57-6J_KDN_GC_25days_Rep1_G1","Mmus_C57-6J_KDN_GC_25days_Rep2_G5","Mmus_C57-6J_KDN_GC_25days_Rep3_G9","Mmus_C57-6J_KDN_GC_25days_Rep4_G13","Mmus_C57-6J_KDN_GC_25days_Rep5_G17","Mmus_C57-6J_KDN_GC_75days_Rep1_G3","Mmus_C57-6J_KDN_GC_75days_Rep2_G7","Mmus_C57-6J_KDN_GC_75days_Rep3_G15","Mmus_C57-6J_KDN_GC_75days_Rep4_G19","Mmus_C57-6J_KDN_VIV_25days_Rep1_V1","Mmus_C57-6J_KDN_VIV_25days_Rep2_V5","Mmus_C57-6J_KDN_VIV_25days_Rep3_V9","Mmus_C57-6J_KDN_VIV_25days_Rep4_V13","Mmus_C57-6J_KDN_VIV_25days_Rep5_V17","Mmus_C57-6J_KDN_VIV_75days_Rep1_V3","Mmus_C57-6J_KDN_VIV_75days_Rep2_V7","Mmus_C57-6J_KDN_VIV_75days_Rep3_V11","Mmus_C57-6J_KDN_VIV_75days_Rep4_V15","Mmus_C57-6J_KDN_VIV_75days_Rep5_V19"
"ENSMUSG00000000093",1852.59059072657,1969.48370282612,1981.14980862917,1494.19742138893,1703.35694541094,1051.79753773298,262.338946723043,349.646827321477,842.848304496938,1824.73833584708,2143.58563778776,1748.65733991521,560.185621123357,573.266034198254,2171.61606675609,2113.9322053244,369.33493914679,1389.93896071514,1701.39798278808,1771.9397275036,1997.84766565519,1568.13868272638,340.554978637035,320.494122683276,1865.47785323411,1241.10006642975,428.597571818055,370.912016208719,466.186709216369,2067.07264261167,1657.86200809999,2080.89078999732,418.546569366566,499.015994141471,1920.57643741655,1707.95639348687,1218.10058530588,266.964530599744,462.762318169878,2013.36984084251,1366.28148592671,1430.45996775992,2164.68763927702,1807.89901959244,309.425779310031,367.147876395139,713.808317459939,804.592334491417,2304.34922493582,1876.71836201068,1886.87456744438,258.294155067347,466.980470390191,2227.58489525914,2322.23882030148,1645.72743626027,539.984162360075,371.45903464108,1915.10507802084,1765.8759596594,1444.97066841117,350.786671901269,1086.13350586427,498.915762267702,1513.46514612631,1357.76281411217,375.843973705127,2080.52099592586,1458.60187965963,1633.61106817057,509.318109501666,319.364895068808,1737.18551290026,1354.08511096903,1446.70821747144,280.441150393071,372.299206566175
"ENSMUSG00000000094",1.54174285926724,0.904908526684801,0,0.937755131265282,1.86717053249949,0.856020422281666,0,0,1.91160198808919,3.253758749962,3.41122725463901,1.70999121055094,1.02668384357198,0,3.15862474469726,0.696890702302806,2.91371747891971,0,0.861149018414943,1.4027932714623,0,0.7590113280663,0,0,0.864380463575528,0.922897779503687,1.51874849525049,2.04736847091059,3.47258124043374,5.87389034237603,0,2.24510332593464,1.05239026769121,0,2.58271399290885,0.757144092937393,0,3.17378777370544,0,2.16656534509385,0,1.01254005611806,0.882221224494583,0.793880689748034,0,0,0,0.80385610225742,0,4.40179458107268,2.34502423942031,1.87692225330515,2.23981987539084,3.07188369341611,3.31983900212851,1.51286272022705,0,5.35874505903166,0,3.5575534677206,1.60013075427838,0,0.908103753520058,0,1.67064405338569,1.20238896197814,7.28920067418302,3.80439883116652,0.810612470090413,2.77035780199758,0,0,0,4.46098517273879,5.9667480599694,0,1.31134053670475
"ENSMUSG00000000120",93.9252172173905,68.0104665239621,53.7970816609468,42.6656301729327,23.0819640934331,88.806716469907,9.71471026267364,9.75610079563518,29.2702692859084,91.720871620235,102.948763911208,80.911668847254,37.6071285913937,31.183521487472,137.442415393461,154.395833545603,14.4232810360206,59.9211227557353,54.4608682797516,294.07720956311,122.726849186552,81.0743499422387,31.7109286396382,13.8671722630336,85.49516137304,75.7493433045159,10.5243831902603,24.3173773588929,32.06880584241,265.026838314214,66.1182506726083,68.806558793883,19.7811757801234,16.9305270125684,78.042310714544,57.6777422974221,48.5767169841791,7.85106843442042,6.18374681873213,173.608767397671,74.4956689779496,59.0991961358345,73.3158418852099,73.7969669796339,20.7394872319637,20.3932522774046,29.3825717940549,121.553017056602,330.230979860526,101.889561907753,112.904218366155,9.2892066295746,25.1192732070518,257.545700708745,98.479600654638,439.131302688501,55.1650348350632,49.0728513718644,133.064631444125,109.098748320452,117.118530065397,11.8217918448235,87.9256145893518,55.6946400459789,120.618686333688,77.2345538264301,37.9489922488356,211.27446337703,74.5410520884833,124.666117856759,56.4684755790275,31.7992863477571,258.675768261096,115.571403263819,146.015322710915,34.5680405734996,38.9155219656405
"ENSMUSG00000000125",0.776546167648174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.37861375334222,0,0,0,0.693724408830305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.42874050628527,0,0,0,0,0,0,0,0,0,1.74162343271391,0.812267542103405,0,0,0,0.820869043028366,0,0,0,0,0,0,0,0,0,0,1.18903015978996,0,0,0,0,0,0,1.01872265901335,0,0,0,0
"ENSMUSG00000000126",82.2924291525443,43.8514757541699,81.6482921425306,58.4345560342553,68.3259194579434,54.1442276964709,29.1399593761723,21.1358404539966,27.3902580758466,57.9299341159524,72.5649204688587,76.6224174591163,33.534329647045,38.7037394763227,72.6296745415394,93.0533593805599,21.6301959132752,53.6082708753551,59.5807209012923,61.7330119737681,59.60986013369,59.3062144359111,16.6867034850847,13.8664954141044,69.2522823340602,71.1907805913433,15.0319168065423,28.3655297065882,28.6308563831962,73.3404352969748,61.9373159971746,80.6545067706035,30.1904192620404,18.9205961322407,59.8360090852819,71.9072086487042,49.4305434818585,25.1215050532409,10.3059716798786,133.596870500915,85.7290576664882,101.167181297437,85.5318386489937,98.1402419099072,24.1921477651658,33.9833176345125,83.7562201398787,53.2397494535465,111.7089514701,74.0126255075899,94.2230752208571,29.7200327978256,42.8466753064756,98.7616701164358,65.6587364520211,79.3014826285205,41.0763842058428,27.8466640831674,91.4812804798211,77.4233512354685,82.3008549560095,25.6095328367861,65.5137087533646,72.6352378903425,99.9680805784791,54.6704878100854,25.705640315984,119.755083799182,101.801885454396,88.3654610339596,32.4145035998283,30.4706194687423,121.203317995845,85.5826880381278,78.9150356617043,24.9616862694349,29.834487755144
"ENSMUSG00000000127",704.794121916529,649.949334888889,569.364167009809,657.333225370775,755.51095369265,845.723660613161,1469.33355221414,1369.63228006746,879.892973322199,702.067097598534,703.83133648805,711.635549638172,1032.22079517127,1202.38361584622,703.404452702908,694.621776478371,1387.73251307107,874.204368573959,651.918010333174,745.52473892604,625.170035243777,744.897056514797,1612.88090106515,1581.74365213985,673.994351615351,712.768501958633,1449.31997498226,1244.66149349302,1298.81944386476,707.79375466333,711.78582997359,720.995879091876,1239.09106409166,1216.5671145925,698.995186750742,671.469983055085,808.921700542881,1421.92341682677,1306.8023019145,650.984623098261,702.536342896801,694.499726609101,683.87129291865,652.924640952513,1509.35203646103,1036.0758468269,874.427711522763,770.810798833346,711.004675560801,689.479811883277,731.444677339902,1371.89609428986,1267.48986285786,637.269810503169,709.921044284318,639.564193558254,1238.38630436224,1243.10044557605,670.429291189361,585.908091319852,746.522806178098,1425.08085945097,791.513674422528,1171.87797335001,668.911589434694,678.250696962056,1429.2845489791,697.459173839589,717.034159320358,677.926876233036,1238.85009535928,1295.37512151904,759.374306889315,716.215676435495,760.542919954854,1380.66138920741,1390.78087548637
"ENSMUSG00000000131",1894.00866700353,1665.07131976765,2150.86889751177,1859.34395143609,1938.30933678249,1676.36464010065,2549.50799973506,1753.05766357169,1245.85322442624,2461.25488298266,2041.8781997804,1698.68705983884,1193.88402930377,1902.48755358414,2021.45718419649,1678.72344350222,2196.51819638905,1201.05582756306,2198.10190870255,1876.05522525753,1935.04883695459,1731.80182158115,1976.02123862645,1988.60678597281,1983.0578829014,1723.49935011564,2408.56219631731,2589.0470608538,1280.66649601209,1909.05897642373,1761.97603322232,2080.15518704926,1590.23106175611,1455.30465669017,1699.47977260738,1849.05404218908,1828.84528590041,1808.84839946133,1156.28978903357,1891.80308738126,1580.14718540082,1654.88624592806,1639.12137817263,1777.88903003688,2301.69949432888,2716.40192688597,1216.54808553739,1477.38822327377,1851.47137845529,1858.9300984907,1583.50068298595,2617.75774868701,1603.23925222743,1734.78375918936,2058.83518139503,1533.72395836256,1760.34539903768,2214.58323039371,1963.314763752,1850.62560364581,1557.91183403514,2052.48250650129,1785.05520022597,1377.98924366253,1567.12958686841,1923.15409666662,1929.68492716109,1776.65814786936,1621.92038989562,1590.3436187171,1112.90084827883,1643.36117321493,1710.25419035789,1738.40296825847,1533.95959612656,1788.01090146895,1327.52562429593
"ENSMUSG00000000134",990.953129333191,896.429274023254,1070.14570777383,880.557812798666,1032.39835957044,858.556010566291,380.455864964284,392.475899497899,767.22412776076,1023.14982973906,1096.5060044856,918.040122885543,712.848638175356,528.966638086814,986.7536708883,945.459247857467,327.40647440564,797.050787744933,1083.15072562336,1101.60194048756,979.974895518288,1035.05981117328,275.992270086489,292.89754727343,873.768942598065,880.357920774072,358.525323365483,405.297704676414,423.849994233526,1053.0242655092,1082.60863767225,943.781589133821,341.608517830778,482.904658826685,936.67832587872,952.996339312771,914.330740127317,330.572631921918,484.548494045518,1007.179330949,757.701748820628,942.205170235229,961.666683623329,983.801764972264,320.186041570531,338.067496944191,820.261061151178,857.22646880249,1110.50770676362,988.118348901659,920.024116588329,292.452546928795,433.916201732328,994.434908021395,1140.37772632245,997.448379298808,586.904782963729,514.51825425601,1041.90072957119,919.380794412963,964.832251467872,265.927110011542,959.55451568542,467.553812368185,887.953851025459,1063.14199268304,397.788160279437,1061.11660570955,864.286792012975,984.017334722329,547.340875275905,331.449186138276,847.235962227678,808.881165292045,896.739302385243,241.363692206385,501.601995297005
"ENSMUSG00000000142",216.056337045676,81.7179059087177,123.202548150071,115.083787025848,167.566485213815,130.830747771385,68.8940516523412,88.4447357460275,167.579562743417,140.215672749085,166.787321161583,156.329939738417,65.5619532004635,66.6323288088953,181.919589144587,199.611688092999,79.5260538296499,76.6050710528044,114.90144807925,197.007190402801,118.234291757197,162.046065943536,69.8267904626537,94.2350624771864,157.173816605364,75.91190143219,80.4637706262018,48.4165736751968,61.2683729216723,227.841966831559,231.515812129498,156.50317042866,81.9389461404141,67.9424944714317,105.991172260963,121.458657760839,118.553846651124,33.2703250573236,65.2777466647866,283.709421723817,190.0065259533,253.266112828572,127.035844412657,135.200169875241,21.7811046809639,49.2874483361859,220.788932628548,127.778317136123,341.634150892779,145.287698559288,228.519113755477,58.9643941948327,80.2521335665303,201.427987308129,154.481466615973,209.336959540804,95.5836578824302,151.643552727011,203.522685516481,181.836651803792,234.068757237799,120.834967490091,153.689887514348,80.671620174017,186.779574976322,161.299899148838,32.8378293370347,338.905204337542,195.145079855042,151.4354429171,61.5514229503669,44.3108487764155,246.980343731353,154.643438183326,182.815560480493,68.0804548246634,53.5258995047641
"ENSMUSG00000000148",788.722107352831,875.684868301507,776.612309770446,730.635963389733,742.399498653253,556.067814362544,204.428227286187,203.169720716764,406.62033813675,839.376358238087,853.162411707662,811.938699388123,310.442374318535,290.841949468995,832.828173871865,865.820988555242,202.488829995232,326.600203804199,763.423174866548,755.949023739425,811.486837933275,773.741025493571,203.815296087618,180.984406263482,805.069093712746,773.23966731951,215.22787033209,213.014672605339,255.920431180709,798.869970074565,669.233024587891,850.095840775755,248.213082812672,268.970945057162,849.780077646617,851.79095543007,552.860977327855,269.923104652433,223.610634187297,904.09986747336,652.785066791954,643.413002170992,774.389091001324,863.313084361553,211.751102321791,226.173369924745,335.273187959156,445.499934383343,777.03060123281,695.89382165575,771.478729169915,168.132668562798,292.211224273284,826.422616079313,893.857085410038,710.885646242363,236.663097998634,191.552512580652,758.8853596274,763.746129917299,711.592090788374,207.800569962441,694.324300840811,257.276390971033,720.165000580739,616.133977312767,227.615870785741,840.92897742874,792.21970844717,706.380234288252,248.381806954043,240.907089250357,684.261697321216,599.552208746256,715.333178665735,170.921693985424,195.370012514244
"ENSMUSG00000000149",7605.59826574618,7024.27511757525,8954.29675766001,7490.43573585377,7058.0019776846,5388.6488521398,1612.05348702685,2013.90222805547,4042.93269352263,7501.31340615149,7251.09104961328,6212.01172039236,2694.48577970218,2549.6323116687,6666.49207013722,6478.87642635617,1741.6630376115,3962.82499381497,7109.37771665805,7668.51123688479,8278.95268059205,6158.10986988438,1893.59437512955,1415.50912813002,7274.91662830292,6823.44851910842,1904.18946600248,1906.18008529916,1975.50787637555,7527.22007954585,6087.60004133988,7120.05408536035,2054.45205451826,2179.27131081195,6782.59866232116,6859.70707121243,5015.48225773924,1864.75093262861,2258.35798430499,8710.30813463,5771.07514152322,5918.90148565526,6732.94234809163,7705.72365268003,1720.73702397507,2079.3418188832,3477.88797682899,4315.06085942691,7323.1588522425,7509.40696106866,6046.05991627778,1647.28917059249,2035.40881467655,6604.27465372695,7094.01615687435,7261.61189333362,2172.11179947687,1837.53861051611,7218.65284511079,7025.17727767008,6163.97541377575,1589.43664229445,5862.48591900777,2444.82348509314,6443.82466996483,6308.84351615948,1901.68202602862,6636.43884396694,6271.48006930882,5680.11223129291,2276.75062160496,1715.21403108273,6184.8876780286,6098.74769202125,6135.86800962872,1691.28413352253,1850.45199713519
"ENSMUSG00000000154",16323.8973079134,15597.2667899495,11337.8557402666,15107.1949623911,11593.224851436,7661.60849765521,1508.58423756217,2067.41485388419,7566.76471622989,14944.8614240465,11771.731121381,9947.71679434317,3052.36777348923,2310.05393668101,10704.2390514606,11102.2014016272,1782.49066614298,5657.53772838585,13300.8611422764,9140.96828522074,10693.5936351502,10724.6633339122,1439.8788732464,1500.19273157679,12515.0219614122,12605.0926108032,2048.59859460234,2300.6400664169,2441.75195599631,9505.49012399612,8392.16480835884,10463.570171758,2369.56627399108,2631.81536519923,11556.7018405074,12473.5314851133,8921.99236159294,1658.56269820189,2780.06148220628,12150.5929752342,12898.1692177657,11162.3385579311,15541.0967808136,17294.481549497,2641.86530935291,2427.11370319208,9253.04522852263,8564.71068825658,11877.5391923306,14790.9031132218,11734.2018496133,1420.64404799316,2551.82914881858,14691.3640521713,13029.8982202559,9023.47679369354,2602.49470035752,2163.0249015488,15312.0663631299,14299.6415906158,11306.0788806483,1767.39058732446,14652.0330553507,3411.51787992525,13816.687039107,10281.9131730748,2422.79955010078,9604.46696140215,12572.3602925921,10093.701905212,3125.11080583592,2732.88610144031,10299.0436949007,10536.6045317579,11533.343688824,1382.54342110348,2639.6246773864
"ENSMUSG00000000157",0,0,3.35002333816476,0,0,0,0,0,0,0.556306034013235,0.636933868184069,0,0,2.93946643312837,0,0,0,0,0,0.524204457838307,0,0.567154613049536,0,0,0,0,2.26749914253886,0,0,1.00093362382309,6.75236188047549,1.11889011945223,0,0,1.19944296226318,0,0,0,0,0.981906193403688,0,0,0,0,0,0,0,0,0.479980853094441,3.59277877109763,0,0,0,2.66219444513907,0,0,0,0,0,0,0,0,0,0,0,1.6478894690781,0,0,0,0,4.30298361305174,0,0,0.666825255407773,0,2.62750034721347,0
"ENSMUSG00000000159",2475.91152833279,2469.10912715332,1757.32432577839,2511.83783851693,2130.12557691097,2903.96152927636,2070.81396237163,2196.52353671297,2993.24181138769,2285.52591953436,1945.39704296507,1973.77626270982,2156.46295627573,1801.05832928213,2323.11466285302,2175.95114177471,2068.38500930548,1987.83009679216,2082.86367167579,2309.66854825663,2125.21128646233,2499.34551385082,2335.86843497389,1916.9668599839,2571.72058980519,2348.16751069914,2286.13077381738,2250.36524612791,2478.14948287647,2042.26982314929,2100.95877565925,2049.31628445144,2402.79681143912,2321.4027892263,2430.86742486619,2726.37574267618,2607.84791319848,2019.72702622307,2299.11688042038,1823.23287246508,2526.45425879869,2261.30501250402,2176.36239772558,2434.30409234873,2336.31374893892,1881.39407112705,2986.45897600482,2553.07917232236,1828.49098438936,2065.1429934888,2010.6650501391,2255.34673161903,1981.48730741819,2083.91577369071,2247.20666682239,1711.83038515784,1767.95044056806,1465.46753139232,1992.23822632155,1933.22002424836,2377.35024716861,2207.97365132798,2205.04215821866,2477.9434753618,2145.16280264503,1984.41665202878,2080.83356973377,1843.30558442905,1877.91066663602,1899.73259708102,2088.17885082779,2559.94739713064,2099.65784293931,1830.24987913492,2103.09475952908,1638.19091504686,2367.06800745492
"ENSMUSG00000000167",126.500902092305,127.900391545505,104.388568561713,131.073639124995,129.186288784448,148.607478160123,176.201575756152,215.964645003922,140.465748496513,112.440762494106,98.6847440115513,107.416886546261,214.850001155476,182.7751916433,116.018549622326,74.1189242284359,194.599977121182,132.247177735058,121.911712536884,142.343784831945,123.984302478195,139.811248791182,198.643341035711,233.994751515938,142.365283544784,151.636334555713,205.06230491917,176.595458143014,231.039705653305,116.955388839592,118.065953131708,126.238686327107,227.182821711382,208.248145578416,122.795174149019,131.785361329078,128.930910085426,218.381369137774,244.870760720048,92.5602112361884,101.14572018446,102.012536487935,91.0514430094777,70.4700796061913,172.763210235749,212.3424805977,133.083618270083,124.871607978409,83.5969086201988,129.859682995748,113.299110932948,196.000079522423,145.465683735675,96.806078289701,109.639821250218,78.3771343143111,145.462373295248,194.824209072385,75.701177055187,101.605941023202,96.5168300449089,122.473009903784,79.9065735099291,183.852968924973,87.7719206253437,84.8891301974902,139.805175302476,93.6846319074593,86.4427179162745,91.1023687137446,170.505510978091,269.928801487169,109.29111026277,85.3759324774435,83.3928765243908,207.133701222709,229.684102672127
"ENSMUSG00000000168",6259.72962480101,6934.00607455388,5282.25560093016,5901.49046802485,6910.60304521887,6138.14119114474,9800.85649455794,8730.78440683623,6546.03337936854,6408.3414220157,6333.17402524937,6184.24229147348,9058.56815147786,10446.6786226561,6685.37573194845,6066.08873407597,11042.4651779133,5348.04083130884,7359.27195968198,6637.2029106406,5838.36509073886,6688.5157621429,10202.2180253957,9903.43898952845,5856.01820329658,6591.59054808494,11453.3693727925,10794.5810165019,9644.7102621932,6161.1454472261,6385.79199917995,6554.07344244084,9875.59474701685,11209.9062680569,7337.05465807523,7130.19083873323,7112.1755030103,11317.4721977803,12419.8336316336,5178.5150854459,5419.70775616732,5249.76234669291,6692.59580330173,7132.13806054837,12401.9466528183,9333.10450909213,5394.34044983565,6696.96572329105,6864.03294950363,5407.96031559843,5300.33709842763,8983.006423582,10524.7758517378,6585.31208282297,6513.33713807508,4938.40238576669,9039.77257513881,8558.14063636365,5931.13200146675,5597.28044800094,5590.30737017741,8972.96945970521,7062.72845448961,8454.17518127277,6191.10266755029,5833.6816605157,10206.4881118162,5909.94640336322,6080.24262725877,6074.02899327095,9618.96586015104,10150.0717531597,5594.29816219442,6360.53960649545,6545.14974691687,9512.56702416215,10161.6874134213
"ENSMUSG00000000171",15236.3316205476,18021.2028884547,10843.1919983182,14708.5724508024,12812.6600005367,16152.0836220196,11850.9290167075,13127.2428292656,16695.9820756781,13508.2976719187,10599.7979341061,12215.8451463856,10612.7527448437,9652.47868169575,13842.3876306846,12173.258903018,13157.1870781842,9123.84048331845,11796.8464760437,11687.5859644993,11790.3402317498,14488.7821372567,15455.0325312684,12710.5240035581,16241.7769350193,14213.7835659691,13569.7392004681,13298.5444571206,12826.665523914,10962.0638230086,10332.7507873807,11672.2501428385,12722.7855564879,10610.7168787522,13997.6523229884,13910.3427065582,12158.9735100008,12068.2504132351,12267.1323880974,10474.9333590207,17026.2577216733,13730.3774967063,13958.15683269,13533.4210832677,17236.3949292362,11996.5781147656,14369.1722041649,13982.1631316025,12034.6057952238,13353.2125569564,11750.7618442905,17172.2271169599,10382.5948101925,11902.785801792,12822.1285578113,8487.52215374057,8638.09118410758,7200.29349717127,11690.9319383231,10636.7134031137,13799.8812987452,17422.4615082076,12310.9008893325,13034.7552761747,12203.6178500637,11917.8101902705,11805.6639033462,9857.47884847827,11044.0295494215,10668.8510221361,10689.5427043737,15372.5207780576,12230.8185587156,9966.01052527804,11552.0519071751,11897.2063499771,13408.5838189651
"ENSMUSG00000000184",1499.81362138568,1133.36626184092,1297.14463324755,1227.58010816261,1527.37481701625,1423.26786203494,1316.53428982966,1261.62910388,1176.18364433676,1273.21104387858,1259.2332706887,1450.39112742696,1272.44471899686,1261.62574733234,2073.5075716749,1253.60955469013,1282.80653405775,1577.16408799082,1305.83764419005,1331.87956032103,1095.87073493661,1445.77893772657,1396.70602154415,1326.3020975372,1129.90056427163,1312.76327069204,1262.29293181999,1332.73537755432,1330.663022895,2121.20966910828,1523.332590811,1453.62607679837,1203.40558542864,1272.33112027805,1188.82542142881,1145.45189397679,1443.14688102036,1159.00909703206,1100.18204911115,1443.57800097641,1084.04545757986,1202.00258488694,1225.03758336219,1208.14909087236,1305.55055148945,1486.63587322482,1573.4172423951,1342.26624761895,1620.22002470919,1200.93412610237,1113.60559797206,1382.7263321801,1349.33144599565,1439.70105352267,1316.8791290372,1515.93440493282,1671.43098863587,1822.58868531473,1157.87268756642,1190.90276300837,1100.74414296421,1222.51646105355,1209.75936185732,1283.00868464875,1131.63225279639,3984.65322069474,1474.52890951602,1485.30378737518,1274.56915810691,1366.87756000562,1252.21843687115,1272.99064250755,1093.44039379216,1409.91792608188,1155.15674382122,1344.37916601956,1369.59013024247
"ENSMUSG00000000194",2263.98876223427,2192.12602293664,2204.0517113957,2179.20295604188,2154.67111825597,2107.48574701564,2495.00272671408,2505.86172098622,2488.83151595813,2270.2391614787,2386.64333484512,2134.7840163374,2737.3101195022,2689.25545742759,1985.41322873612,1871.09068235552,2901.17475140588,1736.28378969066,2121.64130103868,2174.12102623348,2305.93198909151,2268.17268846967,2730.57661122896,2368.48328453435,2229.92019128657,2226.66443116517,3099.97142683613,2506.37494492286,2636.39680293208,2231.81903672282,2270.00591387829,2018.43808795261,2963.62138942682,3052.31922718615,2313.96165490157,2322.93366633176,2389.57279921543,2667.98255561362,2571.37819279209,1999.96011931128,1864.51435684061,1963.7483879544,1924.75964020069,1942.14000899556,2249.54907620157,2873.10027178525,1748.31850350456,2485.32800123134,2142.22571029149,1903.24553602953,1953.45372838776,1963.38178841293,3448.71080714165,1959.34426417179,2099.77837669973,1879.37095937998,2193.24604102751,1989.46676282275,2001.68079172487,2314.14765606633,2037.9287095755,1933.26506042929,2184.3981639386,2337.08524601231,2089.06469276406,2126.39906690202,2466.61325111924,2127.0444692196,2141.80033829519,2166.03220483949,2674.26630769893,2722.75900521144,2542.2406538362,2201.6021410533,2230.79524375185,2013.05490828815,2402.90797007838
"ENSMUSG00000000197",50.3906659762194,31.6514746574719,24.5905078905382,23.7053365363384,27.4032373556468,49.7243118733823,138.487187722016,68.619158873043,40.5753574098356,24.5187877523159,16.6108133369252,26.1720169858831,34.0659997355007,39.2102780200809,28.3907836337008,28.4554184576033,108.507689322996,22.7700339548585,33.2195634967395,26.5712183500209,16.3781221700325,21.3969120442301,67.4386510402863,66.6724329607377,36.9797545053418,31.507797747879,40.0108924958324,55.8966550401566,69.728891974908,27.0946705912251,25.4905776903562,33.3472506407951,47.1069538139097,49.0215070241806,36.6341439786105,26.5278107504051,38.53906354658,64.9095110479321,63.8539601865209,41.4596159498446,30.0654679788752,44.3361101944406,13.7380832633399,31.6240538615815,37.4589772258147,33.4814349347441,36.0137414266246,39.6676327198314,19.7518933760954,32.5418062118326,15.9713784903883,76.8811613389359,33.4552119574227,31.7967063179723,36.3565137189339,24.9950219110397,43.4992340712655,55.589246152844,17.8430824432294,29.4211682038561,31.1171101088788,85.4172094992918,29.0073603387509,57.5004486815138,44.036180724332,27.7799588597672,39.7463854829025,23.3938463929596,30.6993836364153,23.5263089278776,25.7319486014111,23.483544444004,22.999813816458,36.3947431072044,26.7944996164794,62.4355545352863,29.3393110584215
